,id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction
12706,128771,Female,Loyal Customer,70,Personal Travel,Eco,550,2,4,2,3,4,2,3,4,4,2,4,3,4,1,0,0,0
12707,114888,Female,Loyal Customer,41,Business travel,Business,2229,3,3,3,3,4,4,5,4,4,4,4,3,4,5,0,0,1
12708,39939,Male,Loyal Customer,23,Business travel,Eco,1087,0,4,0,1,2,0,2,2,3,3,2,5,3,2,0,0,1
12709,111162,Female,Loyal Customer,9,Personal Travel,Eco,1111,1,3,1,3,4,1,4,4,1,2,4,2,3,4,8,0,0
12710,66093,Male,Loyal Customer,44,Business travel,Eco Plus,1055,2,3,3,3,2,2,2,2,2,4,4,4,3,2,0,0,0
12711,31621,Male,Loyal Customer,27,Business travel,Business,853,4,1,4,4,5,5,5,5,4,1,1,4,1,5,0,0,1
12712,106038,Male,Loyal Customer,53,Business travel,Business,3571,5,5,5,5,2,5,4,4,4,4,4,5,4,5,0,1,1
12713,69206,Male,Loyal Customer,61,Personal Travel,Business,733,1,3,1,3,3,4,1,5,5,1,1,4,5,2,18,40,0
12714,3915,Female,Loyal Customer,55,Personal Travel,Eco,213,5,4,5,4,2,4,4,5,5,5,5,4,5,5,0,0,1
12715,114894,Male,disloyal Customer,44,Business travel,Business,337,4,4,4,1,2,4,2,2,4,5,4,3,4,2,8,8,1
12716,19686,Female,Loyal Customer,35,Business travel,Business,409,2,2,2,2,2,1,5,4,4,4,4,3,4,4,11,0,1
12717,62106,Female,Loyal Customer,49,Business travel,Eco,2454,1,4,5,4,5,4,4,1,1,1,1,1,1,3,0,0,0
12718,28183,Female,Loyal Customer,46,Personal Travel,Eco,834,0,5,0,2,4,4,2,4,4,0,4,2,4,3,0,0,1
12719,30874,Male,Loyal Customer,15,Business travel,Business,1607,4,4,4,4,5,5,5,5,4,2,5,1,3,5,0,0,1
12720,125517,Female,disloyal Customer,42,Business travel,Business,226,1,1,1,2,3,1,3,3,5,3,5,3,5,3,0,0,0
12721,122654,Male,Loyal Customer,54,Business travel,Business,2101,4,4,4,4,5,5,5,5,5,5,5,5,5,4,0,0,1
12722,103709,Female,Loyal Customer,53,Personal Travel,Eco,405,3,5,3,3,5,1,5,2,2,3,2,1,2,5,9,5,0
12723,85263,Male,Loyal Customer,25,Personal Travel,Eco,813,1,1,1,2,5,1,5,5,4,2,2,3,3,5,2,0,0
12724,85938,Female,Loyal Customer,58,Personal Travel,Business,432,2,4,2,3,4,2,4,1,1,2,1,1,1,4,27,31,0
12725,71357,Female,Loyal Customer,39,Business travel,Business,2801,2,2,2,2,2,5,4,5,5,5,5,4,5,5,44,39,1
12726,20493,Female,disloyal Customer,21,Business travel,Business,130,3,3,3,4,1,3,2,1,1,1,4,3,3,1,22,37,0
12727,37023,Male,Loyal Customer,59,Personal Travel,Eco Plus,814,1,0,1,3,1,4,3,2,5,3,3,3,2,3,293,302,0
12728,58354,Male,Loyal Customer,20,Business travel,Business,3360,3,3,3,3,5,4,5,5,3,2,4,4,5,5,0,0,1
12729,44255,Female,Loyal Customer,23,Business travel,Business,222,3,3,3,3,4,4,4,4,4,5,2,5,5,4,0,12,1
12730,129243,Male,Loyal Customer,50,Business travel,Business,2244,1,4,4,4,5,4,3,1,1,1,1,3,1,2,0,0,0
12731,118495,Male,Loyal Customer,57,Business travel,Business,3455,2,2,2,2,2,5,4,4,4,4,4,4,4,3,0,0,1
12732,21444,Male,Loyal Customer,43,Business travel,Eco,377,3,2,2,2,4,3,4,4,3,1,4,1,3,4,84,79,0
12733,94709,Female,Loyal Customer,36,Business travel,Business,2649,4,1,1,1,1,4,3,4,4,4,4,4,4,4,2,4,0
12734,65256,Female,Loyal Customer,19,Business travel,Business,3201,4,4,4,4,4,4,5,4,5,4,5,5,4,4,0,4,1
12735,45712,Male,Loyal Customer,47,Business travel,Eco,852,3,2,2,2,3,3,3,3,3,3,1,4,4,3,18,18,1
12736,61416,Female,Loyal Customer,41,Business travel,Business,2548,2,2,2,2,4,5,4,5,5,5,5,3,5,3,3,0,1
12737,86975,Male,Loyal Customer,48,Business travel,Business,2932,4,3,3,3,5,3,4,4,4,3,4,3,4,2,0,0,0
12738,25802,Male,Loyal Customer,51,Personal Travel,Eco,762,3,5,3,1,1,3,1,1,3,4,5,4,4,1,18,46,0
12739,13613,Female,Loyal Customer,37,Business travel,Eco Plus,106,4,3,3,3,4,4,4,4,4,4,5,2,3,4,0,0,1
12740,99700,Female,Loyal Customer,49,Personal Travel,Eco,442,5,5,5,1,2,4,4,4,4,5,4,4,4,4,0,0,1
12741,123471,Male,Loyal Customer,30,Business travel,Business,2296,1,1,1,1,1,1,1,1,4,4,4,2,4,1,47,27,0
12742,103856,Female,Loyal Customer,47,Personal Travel,Eco,1056,1,4,1,2,3,3,5,5,5,1,3,3,5,5,34,65,0
12743,25667,Male,disloyal Customer,45,Business travel,Eco,761,3,2,2,2,3,2,3,3,1,2,1,2,1,3,0,0,0
12744,122023,Male,Loyal Customer,56,Business travel,Business,130,2,2,2,2,4,5,4,4,4,4,4,5,4,5,0,0,1
12745,35105,Male,disloyal Customer,38,Business travel,Eco,944,3,3,3,2,3,1,1,3,1,2,4,1,1,1,566,600,0
12746,129246,Male,Loyal Customer,61,Personal Travel,Eco,1464,5,5,5,3,4,5,4,4,4,5,5,5,5,4,0,0,1
12747,39225,Male,Loyal Customer,44,Business travel,Eco,268,4,5,5,5,4,3,3,5,2,4,3,3,5,3,203,203,1
12748,96812,Male,Loyal Customer,32,Business travel,Business,1669,3,3,3,3,4,4,4,4,4,5,4,4,5,4,0,17,1
12749,103810,Male,Loyal Customer,47,Business travel,Business,3473,4,4,4,4,2,5,4,5,5,4,5,5,5,5,1,0,1
12750,55964,Male,Loyal Customer,40,Business travel,Business,1620,1,1,1,1,4,4,4,4,4,4,4,5,4,4,14,19,1
12751,31062,Male,disloyal Customer,20,Business travel,Eco,241,4,3,4,1,3,4,3,3,5,4,5,5,4,3,0,6,0
12752,15959,Male,Loyal Customer,62,Personal Travel,Eco,607,3,5,3,3,3,3,3,3,3,3,4,3,5,3,0,0,0
12753,57723,Female,Loyal Customer,41,Business travel,Business,1754,1,1,1,1,2,5,5,4,4,4,4,5,4,3,0,28,1
12754,28175,Male,Loyal Customer,23,Personal Travel,Eco,834,5,5,5,1,3,5,1,3,2,5,4,1,4,3,0,0,1
12755,28767,Male,Loyal Customer,10,Personal Travel,Eco,1024,4,5,4,3,2,4,2,2,5,4,4,3,5,2,0,0,0
12756,103113,Female,Loyal Customer,39,Personal Travel,Eco,460,3,3,3,4,2,3,2,2,4,2,3,3,3,2,0,3,0
12757,39398,Male,Loyal Customer,34,Business travel,Eco,521,4,4,3,4,4,4,4,4,2,3,4,3,1,4,0,0,1
12758,46646,Male,disloyal Customer,24,Business travel,Eco,125,3,0,4,4,5,4,5,5,4,3,4,1,2,5,0,11,0
12759,73028,Male,Loyal Customer,7,Personal Travel,Eco,1089,1,3,1,5,4,1,4,4,1,2,3,4,2,4,0,0,0
12760,129691,Male,Loyal Customer,29,Business travel,Business,337,3,3,3,3,5,5,5,5,4,2,4,5,5,5,0,0,1
12761,93979,Male,disloyal Customer,23,Business travel,Eco,1218,2,3,3,3,2,3,2,2,4,4,5,4,5,2,0,0,0
12762,38366,Male,Loyal Customer,52,Personal Travel,Eco,1133,4,4,4,3,2,4,2,2,5,4,4,5,4,2,0,0,0
12763,18565,Male,Loyal Customer,62,Business travel,Business,253,0,0,0,1,4,3,3,5,5,5,5,2,5,5,0,0,1
12764,108232,Male,Loyal Customer,47,Business travel,Business,3750,3,3,5,3,4,4,4,5,5,5,5,4,5,5,76,79,1
12765,71674,Female,Loyal Customer,59,Personal Travel,Eco,1197,2,3,2,3,2,3,4,4,4,2,4,3,4,2,0,0,0
12766,29008,Female,Loyal Customer,22,Business travel,Business,3683,5,5,5,5,3,3,3,3,1,2,1,1,5,3,0,0,1
12767,12007,Female,Loyal Customer,56,Business travel,Business,2356,3,3,3,3,2,4,5,4,4,4,4,3,4,5,0,0,1
12768,69039,Male,Loyal Customer,43,Business travel,Business,1389,5,5,5,5,3,5,4,5,5,5,5,4,5,4,0,0,1
12769,90721,Female,Loyal Customer,54,Business travel,Business,3830,2,4,2,2,4,4,5,5,5,5,5,4,5,4,2,2,1
12770,36833,Female,Loyal Customer,44,Business travel,Eco,369,4,4,4,4,3,2,3,4,4,4,4,1,4,1,0,0,1
12771,56524,Female,Loyal Customer,45,Business travel,Business,937,5,5,5,5,3,4,4,4,4,5,4,5,4,5,0,0,1
12772,82816,Male,Loyal Customer,29,Business travel,Business,594,3,3,3,3,5,4,5,5,5,2,4,3,5,5,0,0,1
12773,71521,Female,disloyal Customer,22,Business travel,Eco,1120,4,4,4,3,5,4,5,5,5,3,4,3,5,5,19,2,1
12774,120943,Male,Loyal Customer,25,Business travel,Business,2727,2,2,2,2,4,4,4,4,5,4,5,4,5,4,0,0,1
12775,124317,Male,Loyal Customer,7,Personal Travel,Eco,255,4,0,4,2,5,4,5,5,3,2,4,4,5,5,0,0,0
12776,16679,Female,Loyal Customer,31,Personal Travel,Eco,488,2,5,2,3,4,2,2,4,3,3,2,1,2,4,3,19,0
12777,107408,Female,Loyal Customer,26,Business travel,Business,2251,3,5,5,5,3,3,3,3,3,2,3,4,4,3,11,9,0
12778,10038,Female,Loyal Customer,33,Personal Travel,Eco,630,1,3,1,3,1,1,1,1,4,3,4,1,4,1,151,158,0
12779,58260,Male,Loyal Customer,18,Business travel,Business,2072,4,4,4,4,4,4,4,4,4,3,4,3,5,4,0,0,1
12780,22771,Female,Loyal Customer,36,Business travel,Business,2831,1,1,1,1,2,5,2,4,4,4,4,3,4,1,8,0,1
12781,65041,Male,Loyal Customer,66,Personal Travel,Eco,282,4,2,4,3,2,4,2,2,1,1,4,4,4,2,0,0,1
12782,11251,Male,Loyal Customer,11,Personal Travel,Eco,312,2,4,2,3,2,2,1,2,5,5,4,4,4,2,0,0,0
12783,66761,Female,Loyal Customer,59,Personal Travel,Eco,802,1,2,1,4,3,3,3,5,5,1,4,1,5,1,0,0,0
12784,91556,Female,Loyal Customer,50,Personal Travel,Eco,680,4,4,4,4,4,4,5,4,4,4,4,4,4,3,0,0,0
12785,117368,Male,Loyal Customer,27,Personal Travel,Eco,296,2,4,2,3,2,2,2,2,4,5,4,4,5,2,20,15,0
12786,126795,Male,Loyal Customer,50,Business travel,Business,2125,2,2,2,2,2,5,5,4,4,5,4,5,4,3,0,21,1
12787,63434,Female,Loyal Customer,62,Personal Travel,Eco,337,1,1,4,4,4,5,4,1,2,4,3,4,3,4,185,180,0
12788,46069,Male,Loyal Customer,31,Business travel,Business,3634,3,3,3,3,5,5,5,5,5,1,5,3,5,5,0,16,1
12789,66593,Female,disloyal Customer,62,Business travel,Eco,761,2,2,2,4,1,2,1,1,3,4,4,1,3,1,0,0,0
12790,101376,Male,disloyal Customer,27,Business travel,Business,486,5,5,5,3,4,5,4,4,4,2,5,5,4,4,21,13,1
12791,22366,Male,Loyal Customer,33,Business travel,Business,83,3,5,5,5,2,2,3,2,2,5,4,1,3,2,0,0,0
12792,82420,Male,Loyal Customer,41,Business travel,Business,3429,1,1,1,1,3,5,4,4,4,4,4,4,4,5,2,0,1
12793,122232,Female,disloyal Customer,50,Business travel,Eco,544,1,1,1,4,4,1,2,4,2,1,4,1,4,4,0,0,0
12794,36313,Male,Loyal Customer,33,Business travel,Business,2112,3,3,3,3,5,5,4,5,1,1,4,2,3,5,0,0,1
12795,121310,Male,Loyal Customer,66,Business travel,Business,1880,5,5,5,5,4,5,4,5,5,5,5,5,5,5,0,0,1
12796,28123,Male,disloyal Customer,10,Business travel,Eco,550,4,0,4,1,3,4,3,3,2,2,4,4,3,3,0,0,1
12797,96888,Female,Loyal Customer,63,Personal Travel,Eco,1041,1,4,1,2,2,5,4,2,2,1,2,5,2,3,3,28,0
12798,129303,Male,Loyal Customer,51,Business travel,Business,2586,3,3,3,3,4,1,2,3,3,3,3,1,3,2,3,0,0
12799,4971,Male,Loyal Customer,13,Personal Travel,Eco Plus,931,2,4,2,5,3,2,3,3,5,4,5,5,4,3,0,23,0
12800,112351,Male,disloyal Customer,24,Business travel,Eco,909,5,5,5,3,5,5,5,5,4,3,5,5,5,5,22,2,1
12801,78737,Female,Loyal Customer,58,Business travel,Business,1504,5,5,5,5,4,5,4,4,4,5,4,3,4,5,6,0,1
12802,65829,Male,Loyal Customer,59,Business travel,Business,1389,4,4,4,4,5,5,4,5,5,5,5,4,5,5,0,0,1
12803,102483,Male,Loyal Customer,70,Personal Travel,Eco,223,2,1,0,1,3,0,1,3,3,5,1,1,2,3,60,53,0
12804,27312,Male,Loyal Customer,32,Business travel,Business,3386,4,4,4,4,4,4,4,4,3,4,4,4,4,4,0,4,1
12805,92838,Female,Loyal Customer,49,Personal Travel,Eco,1587,3,4,3,4,5,4,5,4,4,3,5,3,4,5,35,12,0
12806,37861,Female,Loyal Customer,41,Business travel,Business,937,3,3,3,3,5,4,2,5,5,5,5,3,5,5,0,0,1
12807,39861,Male,disloyal Customer,20,Business travel,Eco,272,1,5,1,4,3,1,4,3,3,4,3,1,1,3,0,0,0
12808,100925,Male,Loyal Customer,48,Business travel,Business,2579,4,4,4,4,5,4,4,3,3,4,3,3,3,3,30,,1
12809,52548,Female,disloyal Customer,33,Business travel,Eco,119,2,0,2,4,1,2,1,1,3,3,1,5,1,1,0,0,0
12810,15275,Female,Loyal Customer,56,Business travel,Eco,460,3,1,5,1,2,3,4,3,3,3,3,4,3,2,0,7,0
12811,81632,Male,disloyal Customer,19,Business travel,Eco,907,1,1,1,1,3,1,3,3,3,5,4,4,4,3,27,54,0
12812,30530,Female,Loyal Customer,40,Personal Travel,Eco,532,1,4,1,3,1,1,1,1,5,4,4,4,4,1,0,0,0
12813,35112,Male,Loyal Customer,52,Business travel,Eco,944,4,2,2,2,4,4,4,4,4,4,4,4,3,4,0,0,1
12814,119119,Male,Loyal Customer,50,Personal Travel,Eco,1020,2,4,1,3,3,1,3,3,1,4,3,3,3,3,0,0,0
12815,41011,Male,Loyal Customer,46,Business travel,Business,3930,1,1,1,1,3,5,5,4,4,4,4,4,4,4,0,0,1
12816,702,Female,Loyal Customer,34,Business travel,Business,158,4,4,4,4,3,5,4,5,5,5,4,4,5,4,6,0,1
12817,122481,Male,Loyal Customer,39,Personal Travel,Eco,575,2,4,2,2,1,2,1,1,3,5,4,4,5,1,16,27,0
12818,127823,Female,Loyal Customer,18,Personal Travel,Eco,1044,2,2,2,3,2,2,2,2,1,5,3,1,4,2,0,10,0
12819,24801,Female,Loyal Customer,70,Business travel,Eco Plus,432,4,2,2,2,1,4,4,4,4,4,4,1,4,1,0,0,0
12820,46979,Male,Loyal Customer,60,Personal Travel,Eco,737,1,4,1,3,2,1,1,2,5,5,5,4,5,2,19,7,0
12821,57097,Male,disloyal Customer,26,Business travel,Business,1222,2,2,2,2,2,2,2,2,5,4,4,3,4,2,0,0,0
12822,103542,Female,Loyal Customer,56,Business travel,Eco,738,2,4,4,4,2,2,2,4,4,4,4,2,3,2,225,215,0
12823,56304,Male,Loyal Customer,29,Personal Travel,Eco Plus,2227,5,1,5,3,2,1,2,2,1,3,2,1,3,2,0,0,1
12824,122339,Male,Loyal Customer,57,Business travel,Business,2636,2,2,2,2,4,4,5,5,5,5,5,3,5,4,0,0,1
12825,20115,Female,Loyal Customer,58,Business travel,Business,466,4,5,5,5,5,2,2,4,4,4,4,3,4,2,14,12,0
12826,63523,Male,Loyal Customer,60,Business travel,Business,2794,2,1,1,1,1,3,4,2,2,1,2,1,2,1,3,0,0
12827,11235,Male,Loyal Customer,28,Personal Travel,Eco,163,4,4,4,3,1,4,1,1,4,2,2,2,1,1,0,0,0
12828,1618,Male,Loyal Customer,13,Personal Travel,Business,999,2,4,2,3,3,2,3,3,3,2,5,4,4,3,5,11,0
12829,49128,Female,disloyal Customer,36,Business travel,Eco,193,3,4,3,3,5,3,5,5,4,1,1,3,4,5,0,35,0
12830,116055,Female,Loyal Customer,36,Personal Travel,Eco,447,3,5,3,3,5,3,5,5,5,2,4,5,4,5,6,12,0
12831,80718,Male,Loyal Customer,29,Personal Travel,Eco,920,3,5,3,3,3,3,3,3,3,4,4,5,5,3,67,85,0
12832,126661,Female,Loyal Customer,67,Personal Travel,Eco,602,2,4,2,1,3,4,5,2,2,2,2,3,2,3,0,0,0
12833,65301,Female,Loyal Customer,44,Personal Travel,Eco Plus,247,2,4,2,2,4,5,4,3,3,2,3,5,3,5,9,3,0
12834,72574,Male,Loyal Customer,17,Business travel,Business,3268,2,2,2,2,2,3,2,2,1,2,3,4,4,2,0,0,0
12835,105499,Male,Loyal Customer,52,Business travel,Business,3228,5,5,5,5,4,4,4,4,4,4,4,5,4,3,0,0,1
12836,119070,Male,Loyal Customer,27,Business travel,Business,2534,2,2,2,2,5,4,5,5,3,3,4,3,4,5,0,0,1
12837,89063,Female,Loyal Customer,55,Business travel,Business,1947,3,3,3,3,4,3,4,5,5,5,5,4,5,5,23,13,1
12838,27169,Female,Loyal Customer,66,Personal Travel,Eco,2701,3,4,2,3,2,3,3,5,4,4,5,3,4,3,0,20,0
12839,9670,Male,Loyal Customer,40,Business travel,Business,199,2,2,2,2,4,5,4,5,5,5,4,5,5,4,4,0,1
12840,36402,Female,Loyal Customer,24,Business travel,Eco,632,4,4,4,4,4,4,4,4,2,3,4,2,3,4,0,0,0
12841,997,Male,Loyal Customer,56,Business travel,Eco,89,5,4,4,4,5,5,5,5,3,4,2,1,5,5,0,2,1
12842,110581,Female,Loyal Customer,44,Business travel,Business,488,2,5,5,5,5,1,2,2,2,2,2,1,2,4,102,96,0
12843,78663,Male,Loyal Customer,48,Business travel,Business,3640,3,3,3,3,5,5,4,4,4,4,4,4,4,4,0,0,1
12844,128898,Female,Loyal Customer,24,Personal Travel,Eco,2565,2,0,2,3,2,1,1,1,4,4,3,1,2,1,1,0,0
12845,25223,Female,Loyal Customer,22,Business travel,Eco,842,3,3,3,3,3,3,2,3,2,2,3,1,3,3,0,0,0
12846,52327,Female,Loyal Customer,35,Business travel,Business,370,2,3,2,2,4,3,3,2,2,2,2,4,2,3,23,22,0
12847,71533,Female,disloyal Customer,24,Business travel,Business,1012,5,0,5,2,2,5,2,2,5,3,4,5,5,2,0,0,1
12848,18747,Female,disloyal Customer,26,Business travel,Eco,1167,4,4,4,4,1,4,1,1,2,1,4,1,3,1,0,0,0
12849,16152,Female,Loyal Customer,42,Business travel,Business,212,4,4,4,4,1,1,3,5,5,5,5,3,5,5,107,122,1
12850,109182,Male,Loyal Customer,33,Business travel,Business,3124,3,4,4,4,3,3,3,3,1,5,4,2,3,3,21,12,0
12851,104067,Female,disloyal Customer,25,Business travel,Eco Plus,1262,3,0,3,3,5,3,5,5,4,5,5,1,1,5,0,0,0
12852,107320,Male,Loyal Customer,16,Personal Travel,Eco Plus,307,4,4,4,2,4,3,3,3,5,4,4,3,3,3,131,145,0
12853,106383,Female,Loyal Customer,57,Business travel,Business,1978,1,1,1,1,4,4,5,5,5,5,5,5,5,5,0,0,1
12854,4135,Male,Loyal Customer,42,Business travel,Business,3757,4,4,4,4,3,5,5,4,4,4,4,3,4,5,0,0,1
12855,92795,Female,Loyal Customer,9,Personal Travel,Business,1587,3,5,3,2,1,3,1,1,5,3,4,3,4,1,7,0,0
12856,81720,Female,disloyal Customer,24,Business travel,Eco,1310,3,3,3,3,4,3,4,4,5,4,4,3,4,4,0,0,0
12857,11760,Female,disloyal Customer,20,Business travel,Eco,429,3,4,3,2,4,3,4,4,4,5,2,3,5,4,0,0,0
12858,25960,Female,Loyal Customer,21,Business travel,Business,2460,1,2,2,2,1,1,1,1,1,1,1,3,2,1,15,11,0
12859,77583,Female,Loyal Customer,46,Business travel,Business,1773,4,4,4,4,5,5,5,4,4,4,4,3,4,4,2,0,1
12860,70996,Male,disloyal Customer,27,Business travel,Eco,978,2,2,2,2,1,2,1,1,1,4,2,2,3,1,83,88,0
12861,110344,Male,Loyal Customer,38,Business travel,Business,1674,5,5,5,5,3,4,5,4,4,4,4,4,4,5,0,0,1
12862,48462,Female,Loyal Customer,28,Business travel,Eco,853,5,2,4,2,5,5,5,5,2,5,3,1,1,5,5,2,1
12863,123972,Male,Loyal Customer,46,Business travel,Business,2089,3,3,4,3,3,4,5,4,4,4,4,3,4,5,0,0,1
12864,56090,Female,Loyal Customer,18,Personal Travel,Eco Plus,2475,4,4,4,5,4,4,4,5,5,5,5,4,4,4,0,0,0
12865,99159,Female,Loyal Customer,52,Business travel,Business,986,1,1,1,1,4,4,5,5,5,5,5,5,5,4,4,0,1
12866,10535,Male,Loyal Customer,35,Business travel,Business,2400,2,5,2,2,5,4,4,2,2,2,2,3,2,3,63,55,1
12867,43470,Male,Loyal Customer,48,Business travel,Eco,752,5,5,3,3,5,5,5,5,1,5,4,3,4,5,45,48,1
12868,61429,Male,Loyal Customer,13,Personal Travel,Business,2442,1,5,1,1,1,1,1,1,4,4,5,3,1,1,0,0,0
12869,60083,Male,Loyal Customer,42,Business travel,Business,3259,5,5,5,5,4,4,4,5,5,5,5,5,5,4,0,0,1
12870,15811,Male,Loyal Customer,26,Personal Travel,Eco,143,2,1,2,4,5,2,2,5,3,2,4,1,4,5,1,0,0
12871,5730,Male,Loyal Customer,31,Personal Travel,Eco Plus,196,2,5,2,3,2,2,2,2,5,2,3,1,4,2,0,13,0
12872,70964,Male,Loyal Customer,21,Personal Travel,Business,802,2,4,2,5,5,2,5,5,2,4,3,3,4,5,14,5,0
12873,74259,Male,Loyal Customer,69,Personal Travel,Eco Plus,1810,3,3,3,3,5,3,5,5,2,1,3,3,1,5,0,0,0
12874,126426,Female,Loyal Customer,38,Business travel,Eco Plus,507,4,5,5,5,4,4,4,4,3,1,2,2,3,4,0,8,0
12875,66597,Male,Loyal Customer,28,Business travel,Business,761,2,3,3,3,2,2,2,2,4,4,3,4,4,2,0,0,0
12876,18026,Female,Loyal Customer,68,Personal Travel,Business,488,3,0,3,2,3,4,5,5,5,3,5,3,5,3,5,0,0
12877,100369,Female,Loyal Customer,7,Personal Travel,Eco,1130,2,5,2,4,5,2,5,5,3,2,3,3,5,5,0,0,0
12878,51246,Female,Loyal Customer,36,Business travel,Eco Plus,308,2,2,2,2,2,2,2,2,2,1,4,5,3,2,0,0,1
12879,67348,Male,Loyal Customer,67,Personal Travel,Eco,1471,2,5,2,5,4,2,4,4,3,5,3,5,5,4,21,1,0
12880,121608,Male,Loyal Customer,49,Personal Travel,Eco,912,3,4,3,3,2,3,2,2,3,3,5,3,4,2,23,17,0
12881,13747,Male,disloyal Customer,34,Business travel,Eco,401,2,3,3,5,4,3,2,4,2,3,3,4,2,4,0,0,0
12882,93881,Female,Loyal Customer,41,Business travel,Business,2741,2,2,2,2,2,4,5,5,5,5,5,3,5,4,2,0,1
12883,98749,Female,Loyal Customer,38,Personal Travel,Eco,1558,2,5,3,3,3,3,3,3,3,4,5,4,5,3,0,0,0
12884,111853,Male,Loyal Customer,30,Business travel,Business,3386,4,4,4,4,4,4,4,4,4,2,4,4,5,4,31,10,1
12885,88789,Male,Loyal Customer,62,Business travel,Eco Plus,404,2,3,3,3,2,2,2,2,4,1,4,4,4,2,12,15,0
12886,22358,Female,Loyal Customer,35,Business travel,Eco,238,3,2,2,2,3,3,3,3,4,2,3,5,3,3,0,0,1
12887,100577,Female,Loyal Customer,49,Business travel,Business,3598,2,2,2,2,2,5,4,4,4,4,4,3,4,3,10,5,1
12888,92321,Male,Loyal Customer,47,Business travel,Business,2399,2,2,2,2,5,5,5,3,3,4,3,5,3,4,0,0,1
12889,6148,Female,Loyal Customer,50,Business travel,Business,2358,3,2,2,2,1,4,3,3,3,3,3,3,3,1,0,0,0
12890,108707,Female,Loyal Customer,44,Business travel,Eco,425,2,5,5,5,4,4,3,2,2,2,2,4,2,4,0,0,0
12891,27961,Male,Loyal Customer,19,Personal Travel,Eco,1770,2,3,2,2,5,2,5,5,1,3,3,2,3,5,8,0,0
12892,76761,Female,Loyal Customer,41,Business travel,Business,689,5,5,5,5,5,4,4,5,5,5,5,5,5,5,0,0,1
12893,114068,Female,Loyal Customer,42,Business travel,Business,1947,2,2,2,2,5,5,4,3,3,4,3,5,3,5,23,0,1
12894,95586,Male,Loyal Customer,28,Business travel,Business,670,2,5,2,5,2,2,2,2,2,4,3,3,3,2,41,43,0
12895,65421,Female,Loyal Customer,43,Business travel,Business,2165,2,2,4,2,3,4,4,5,5,5,5,4,5,3,24,4,1
12896,48507,Male,disloyal Customer,23,Business travel,Eco,776,1,0,0,5,5,0,5,5,3,2,2,5,1,5,0,0,0
12897,60202,Male,Loyal Customer,24,Personal Travel,Business,1703,4,3,4,3,5,4,1,5,5,4,3,1,1,5,66,46,0
12898,64672,Male,Loyal Customer,38,Business travel,Business,3078,5,4,5,5,5,5,5,4,4,4,5,5,4,5,0,4,1
12899,48047,Male,Loyal Customer,47,Business travel,Eco,677,4,5,5,5,3,4,3,3,2,1,5,2,2,3,0,0,1
12900,49310,Female,Loyal Customer,47,Business travel,Eco,363,4,4,4,4,2,2,5,5,5,4,5,4,5,3,87,80,1
12901,56913,Male,Loyal Customer,33,Business travel,Business,2565,4,5,5,5,4,4,4,1,5,1,3,4,3,4,35,31,0
12902,69535,Male,Loyal Customer,51,Business travel,Business,2475,3,3,4,3,4,4,4,4,4,3,4,4,3,4,2,0,1
12903,114734,Male,Loyal Customer,30,Business travel,Business,308,5,5,3,5,4,4,4,4,5,5,4,4,5,4,62,61,1
12904,38244,Male,Loyal Customer,47,Business travel,Business,3120,1,1,1,1,4,4,4,4,2,1,5,4,4,4,190,180,1
12905,9248,Male,Loyal Customer,35,Personal Travel,Eco,100,4,2,4,4,4,4,4,4,3,3,3,1,4,4,126,123,0
12906,56162,Female,disloyal Customer,31,Business travel,Eco,1400,3,3,3,3,4,3,4,4,1,5,3,4,3,4,75,37,0
12907,58029,Female,Loyal Customer,54,Business travel,Business,1721,3,3,3,3,4,4,5,5,5,5,5,5,5,4,4,0,1
12908,56101,Male,Loyal Customer,55,Business travel,Business,2402,2,2,2,2,2,3,3,2,2,2,2,4,2,4,102,56,0
12909,55781,Female,Loyal Customer,21,Personal Travel,Eco,646,4,5,4,4,2,4,2,2,3,4,4,2,4,2,2,1,1
12910,110167,Female,Loyal Customer,66,Personal Travel,Eco,882,1,4,1,4,2,1,4,4,4,1,4,3,4,2,0,6,0
12911,56932,Male,Loyal Customer,26,Business travel,Business,2425,4,4,4,4,5,4,4,5,2,4,5,4,4,4,0,0,1
12912,115052,Male,Loyal Customer,30,Business travel,Business,2115,0,0,0,2,5,5,5,5,3,4,4,4,5,5,2,0,1
12913,96959,Male,Loyal Customer,28,Business travel,Business,3719,3,3,3,3,5,5,5,5,4,3,5,4,4,5,32,15,1
12914,2620,Male,Loyal Customer,11,Personal Travel,Eco,181,2,5,2,5,4,2,4,4,2,4,3,1,3,4,0,0,0
12915,98730,Male,Loyal Customer,44,Business travel,Business,1290,3,3,3,3,4,4,4,4,4,4,4,4,4,3,0,0,1
12916,35031,Male,disloyal Customer,23,Business travel,Eco,718,3,3,3,5,2,3,2,2,3,2,1,2,4,2,0,0,0
12917,29776,Male,Loyal Customer,28,Personal Travel,Business,548,5,5,5,4,3,5,3,3,4,2,4,4,5,3,0,0,1
12918,71604,Male,disloyal Customer,44,Business travel,Business,1120,4,4,4,1,3,4,3,3,3,2,4,5,4,3,0,0,1
